"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"310",30," Private",9," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"311",38," Private",10," Married"," Skilled-Manual"," Husband"," Black"," Male",50,"High-Income"
"312",23," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"313",44," Private",12," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"314",50," Private",2," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",40,"High-Income"
"315",37," Private",9," Married"," Admin"," Wife"," White"," Female",60,"High-Income"
"316",38," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"317",49," Private",14," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"318",30," Private",13," Married"," Professional"," Wife"," White"," Female",16,"High-Income"
"319",30," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",60,"High-Income"
"320",17," Private",5," Not-Married"," Service"," Not-in-family"," White"," Male",6,"High-Income"
"321",33," Private",12," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"322",28," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",20,"High-Income"
"323",59," Local-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"324",45," Local-gov",13," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"325",38," Private",13," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"326",35," Private",12," Not-Married"," Professional"," Not-in-family"," White"," Female",60,"High-Income"
"327",41," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",36,"High-Income"
"328",20," Private",10," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"329",26," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",35,"High-Income"
"330",23," Local-gov",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"Upper-Middle-Income"
"331",62," Local-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"332",52," Private",10," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"333",58," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",42,"High-Income"
"334",25," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"335",24," Private",13," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"336",19," Private",10," Not-Married"," Other-Occupations"," Own-child"," White"," Male",8,"High-Income"
"337",43," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"338",39," Private",9," Not-Married"," Service"," Unmarried"," White"," Female",40,"High-Income"
"339",49," Private",11," Not-Married"," Manual"," Unmarried"," White"," Male",42,"High-Income"
"340",32," Private",11," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"341",34," Private",10," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"342",28," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"343",25," Private",10," Not-Married"," Admin"," Not-in-family"," Amer-Indian-Eskimo"," Female",20,"High-Income"
"344",34," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"345",38," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",80,"High-Income"
"346",24," Local-gov",10," Not-Married"," Manual"," Not-in-family"," Black"," Male",50,"High-Income"
"347",28," Private",10," Married"," Sales"," Wife"," White"," Female",40,"High-Income"
"348",42," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"349",74," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",9,"High-Income"
"350",38," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"351",44," Self-Employed",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"352",26," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"353",41," Private",12," Married"," Professional"," Wife"," White"," Female",50,"High-Income"
"354",67," Private",15," Married"," Professional"," Husband"," White"," Male",48,"High-Income"
"355",57," Private",2," Widowed"," Service"," Not-in-family"," Black"," Female",30,"High-Income"
"356",29," Private",11," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"357",31," Self-Employed",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",45,"High-Income"
"358",44," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"359",29," Private",16," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"360",27," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"361",58," Private",6," Married"," Service"," Wife"," White"," Female",8,"High-Income"
"362",35," Local-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",40,"High-Income"
"363",21," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",36,"High-Income"
"364",28," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",40,"High-Income"
"365",46," Self-Employed",10," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"366",35," Private",9," Married"," Manual"," Wife"," Black"," Female",40,"High-Income"
"367",33," Federal-gov",11," Not-Married"," Skilled-Manual"," Unmarried"," Black"," Female",40,"High-Income"
"368",69," Private",7," Not-Married"," Manual"," Not-in-family"," White"," Female",40,"High-Income"
"369",35," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"370",34," Private",9," Married"," Professional"," Wife"," White"," Female",32,"High-Income"
"371",30," Private",7," Married"," Service"," Husband"," White"," Male",40,"Upper-Middle-Income"
"372",28," Private",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",55,"High-Income"
"373",54," Private",13," Married"," Sales"," Husband"," White"," Male",35,"High-Income"
"374",47," Private",10," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"375",52," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"376",43," Self-Employed",14," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"377",29," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"378",47," Private",14," Not-Married"," Professional"," Unmarried"," White"," Male",42,"High-Income"
"379",24," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"380",37," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"381",27," Private",16," Not-Married"," Professional"," Not-in-family"," White"," Female",70,"High-Income"
"382",29," Private",13," Married"," Professional"," Wife"," White"," Male",40,"High-Income"
"383",58," Local-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"384",26," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"385",57," Private",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"386",27," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"387",31," Self-Employed",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"388",29," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Male",60,"High-Income"
"389",52," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",47,"High-Income"
"390",57," Self-Employed",13," Not-Married"," Professional"," Not-in-family"," White"," Male",80,"High-Income"
"391",60," Private",4," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",48,"High-Income"
"392",31," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"393",23," Private",13," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"394",27," Private",9," Not-Married"," Sales"," Own-child"," White"," Male",40,"High-Income"
"395",42," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"396",25," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"397",49," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"398",42," Local-gov",5," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"399",35," Self-Employed",12," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"400",51," Private",14," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"401",29," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," Amer-Indian-Eskimo"," Male",40,"High-Income"
"402",36," Local-gov",9," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"403",26," Local-gov",13," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"404",39," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",60,"High-Income"
"405",50," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",32,"High-Income"
"406",45," Private",7," Widowed"," Service"," Not-in-family"," Black"," Female",20,"High-Income"
"407",29," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"408",47," Private",5," Not-Married"," Manual"," Unmarried"," White"," Male",40,"Lower-Middle-Income"
"409",30," Private",9," Not-Married"," Skilled-Manual"," Own-child"," Black"," Male",60,"High-Income"
"410",34," Private",9," Married"," Sales"," Husband"," White"," Male",45,"High-Income"
"411",38," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",64,"High-Income"
"412",49," Private",13," Married"," Sales"," Husband"," White"," Male",26,"High-Income"
"413",47," Self-Employed",10," Not-Married"," Service"," Unmarried"," Black"," Female",40,"High-Income"
"414",43," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"415",58," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"416",26," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",55,"High-Income"
"417",60," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"418",36," Private",10," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"419",50," Self-Employed",16," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"420",71," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",15,"High-Income"
"421",20," Private",10," Not-Married"," Service"," Own-child"," White"," Male",20,"High-Income"
"422",24," Private",9," Not-Married"," Professional"," Other-relative"," White"," Male",50,"High-Income"
"423",38," State-gov",10," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"424",27," Private",9," Not-Married"," Manual"," Own-child"," White"," Female",32,"High-Income"
"425",29," State-gov",10," Not-Married"," Admin"," Unmarried"," Asian-Pac-Islander"," Female",40,"Lower-Middle-Income"
"426",34," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"427",44," Private",4," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"428",44," Self-Employed",8," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"429",35," Private",14," Not-Married"," Sales"," Not-in-family"," White"," Male",60,"High-Income"
"430",27," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"431",20," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Female",25,"High-Income"
"432",24," Private",5," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"433",17," Self-Employed",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",10,"High-Income"
"434",33," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"435",50," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"436",22," Private",9," Not-Married"," Sales"," Own-child"," White"," Female",40,"High-Income"
"437",17," Private",8," Not-Married"," Service"," Own-child"," White"," Male",16,"High-Income"
"438",32," Private",10," Married"," Admin"," Husband"," White"," Male",40,"Upper-Middle-Income"
"439",31," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"440",37," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"441",34," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"442",23," Local-gov",10," Not-Married"," Professional"," Unmarried"," Black"," Male",40,"High-Income"
"443",18," State-gov",7," Not-Married"," Admin"," Own-child"," White"," Female",5,"High-Income"
"444",34," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"445",45," Local-gov",13," Married"," Professional"," Wife"," White"," Female",55,"High-Income"
"446",41," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Male",35,"Upper-Middle-Income"
"447",26," Private",9," Not-Married"," Service"," Other-relative"," White"," Male",30,"High-Income"
"448",24," Private",10," Not-Married"," Manual"," Own-child"," Black"," Female",45,"High-Income"
