"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"313",36," Private",11," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"314",24," Private",9," Not-Married"," Skilled-Manual"," Unmarried"," White"," Female",40,"Upper-Middle-Income"
"315",32," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"316",57," Self-Employed",13," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"317",26," Private",9," Not-Married"," Other-Occupations"," Unmarried"," White"," Male",44,"High-Income"
"318",35," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"319",42," Private",9," Not-Married"," Manual"," Unmarried"," White"," Male",40,"Upper-Middle-Income"
"320",26," Private",9," Not-Married"," Service"," Unmarried"," White"," Male",25,"High-Income"
"321",82," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"322",31," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"323",53," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"324",48," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"325",64," Private",9," Widowed"," Sales"," Not-in-family"," White"," Female",50,"High-Income"
"326",49," Federal-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Male",56,"High-Income"
"327",23," Private",9," Not-Married"," Service"," Own-child"," White"," Male",40,"High-Income"
"328",58," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"329",20," Private",10," Not-Married"," Sales"," Own-child"," Black"," Male",20,"High-Income"
"330",19," Self-Employed",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",60,"High-Income"
"331",38," Private",13," Married"," Professional"," Husband"," White"," Male",65,"High-Income"
"332",24," Private",13," Not-Married"," Admin"," Own-child"," White"," Male",30,"High-Income"
"333",36," Private",13," Married"," Professional"," Husband"," White"," Male",38,"High-Income"
"334",47," Private",5," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"335",38," Private",10," Married"," Manual"," Husband"," White"," Male",60,"High-Income"
"336",30," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"337",45," Self-Employed",11," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"338",23," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",20,"High-Income"
"339",47," Private",2," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",12,"Upper-Middle-Income"
"340",39," Federal-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",60,"High-Income"
"341",41," Private",9," Not-Married"," Skilled-Manual"," Unmarried"," White"," Female",60,"High-Income"
"342",20," Private",9," Not-Married"," Service"," Own-child"," White"," Female",40,"Upper-Middle-Income"
"343",24," Private",10," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"344",18," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",15,"High-Income"
"345",20," Private",10," Not-Married"," Sales"," Own-child"," White"," Male",40,"High-Income"
"346",40," Private",13," Married"," Manual"," Husband"," White"," Male",80,"High-Income"
"347",45," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"348",47," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Male",60,"High-Income"
"349",39," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",70,"High-Income"
"350",42," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"351",31," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"352",45," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"353",19," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"354",18," Private",6," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"355",22," Private",11," Not-Married"," Admin"," Own-child"," White"," Female",37,"High-Income"
"356",25," Private",14," Not-Married"," Sales"," Not-in-family"," White"," Male",20,"High-Income"
"357",30," Private",9," Not-Married"," Skilled-Manual"," Own-child"," Black"," Male",40,"High-Income"
"358",20," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",30,"High-Income"
"359",20," Private",10," Not-Married"," Service"," Own-child"," White"," Male",36,"High-Income"
"360",27," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",40,"High-Income"
"361",52," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",56,"High-Income"
"362",46," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"363",18," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",30,"High-Income"
"364",47," Private",3," Not-Married"," Manual"," Own-child"," White"," Male",20,"High-Income"
"365",44," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",66,"High-Income"
"366",39," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",56,"High-Income"
"367",36," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",40,"High-Income"
"368",42," Private",3," Married"," Service"," Husband"," White"," Male",44,"Upper-Middle-Income"
"369",41," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," Black"," Male",40,"High-Income"
"370",48," Private",9," Widowed"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"371",29," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"372",35," Private",12," Not-Married"," Service"," Own-child"," White"," Female",40,"High-Income"
"373",32," Federal-gov",9," Not-Married"," Manual"," Not-in-family"," Black"," Male",46,"High-Income"
"374",23," Private",13," Not-Married"," Service"," Own-child"," White"," Male",40,"High-Income"
"375",19," Private",9," Not-Married"," Service"," Unmarried"," White"," Male",40,"High-Income"
"376",20," Private",10," Not-Married"," Service"," Own-child"," Black"," Male",20,"High-Income"
"377",42," Private",12," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"378",48," Private",9," Not-Married"," Service"," Not-in-family"," Black"," Female",20,"High-Income"
"379",25," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"380",34," Private",7," Married"," Manual"," Own-child"," White"," Female",40,"High-Income"
"381",47," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"382",64," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",35,"High-Income"
"383",28," Private",8," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"384",28," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",70,"High-Income"
"385",52," Private",9," Married"," Sales"," Husband"," White"," Male",44,"High-Income"
"386",32," Private",13," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"387",39," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"388",20," Private",10," Not-Married"," Service"," Own-child"," White"," Male",12,"High-Income"
"389",33," Local-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",45,"High-Income"
"390",32," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"391",17," Private",7," Not-Married"," Service"," Other-relative"," White"," Female",22,"High-Income"
"392",62," Private",9," Widowed"," Admin"," Not-in-family"," White"," Female",38,"High-Income"
"393",50," Federal-gov",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"394",47," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"395",52," Local-gov",12," Not-Married"," Service"," Not-in-family"," White"," Female",30,"High-Income"
"396",53," Self-Employed",16," Married"," Professional"," Husband"," White"," Male",70,"High-Income"
"397",21," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",38,"High-Income"
"398",24," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"399",20," Private",5," Not-Married"," Professional"," Other-relative"," White"," Female",40,"Upper-Middle-Income"
"400",48," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"401",37," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"402",41," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"403",45," Private",9," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"404",41," Private",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"405",30," Private",9," Married"," Service"," Wife"," White"," Female",30,"High-Income"
"406",50," Local-gov",9," Married"," Admin"," Husband"," Black"," Male",40,"High-Income"
"407",40," Private",10," Married"," Manual"," Husband"," Other"," Male",40,"High-Income"
"408",26," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",38,"High-Income"
"409",37," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"410",36," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",60,"Upper-Middle-Income"
"411",38," Private",13," Not-Married"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"412",43," Federal-gov",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"413",46," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"414",40," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"415",26," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"416",28," Local-gov",12," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",5,"High-Income"
"417",39," Local-gov",14," Married"," Professional"," Wife"," White"," Female",20,"High-Income"
"418",45," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"419",31," Private",9," Not-Married"," Service"," Other-relative"," Black"," Female",60,"Upper-Middle-Income"
"420",34," Private",13," Married"," Professional"," Husband"," White"," Male",70,"High-Income"
"421",40," Local-gov",12," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"422",49," Private",9," Married"," Sales"," Husband"," White"," Male",48,"High-Income"
"423",31," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",48,"High-Income"
"424",24," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"425",28," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",36,"High-Income"
"426",22," Private",13," Not-Married"," Service"," Not-in-family"," White"," Male",30,"High-Income"
"427",37," Private",12," Not-Married"," Service"," Not-in-family"," White"," Female",30,"High-Income"
"428",25," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"429",39," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"430",25," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"431",22," Private",10," Married"," Service"," Husband"," White"," Male",35,"High-Income"
"432",20," Private",10," Not-Married"," Professional"," Own-child"," White"," Female",30,"High-Income"
"433",53," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"434",46," Private",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"435",25," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"436",33," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"437",55," State-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"438",37," Self-Employed",14," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"439",37," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",65,"High-Income"
"440",28," Private",11," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"441",44," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"442",78," Self-Employed",9," Widowed"," Sales"," Not-in-family"," White"," Male",45,"High-Income"
"443",18," Private",7," Not-Married"," Sales"," Own-child"," White"," Female",15,"High-Income"
"444",39," Private",9," Not-Married"," Manual"," Unmarried"," Black"," Female",36,"High-Income"
"445",51," Local-gov",14," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"446",57," Self-Employed",15," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"447",17," Private",6," Not-Married"," Sales"," Own-child"," White"," Female",15,"High-Income"
"448",41," Self-Employed",11," Not-Married"," Sales"," Not-in-family"," White"," Male",60,"High-Income"
"449",57," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",48,"High-Income"
"450",48," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"451",39," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"452",19," Private",10," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
